timestamp,load,vibration_x,vibration_y,q3,servo1_raw,servo3_raw,servo5_raw,servo6_raw,xgyro,yacc,pitch,rollspeed,label
29:06.1,467,3.09E-09,9.08E-05,-0.000446477,450,450,450,450,-0.001010039,-0.000821675,-0.000901694,-0.001924308,benign
29:07.2,502,3.13E-09,9.05E-05,-0.000111024,450,450,450,450,-0.002581,-0.003002222,-0.000285028,-0.001185061,benign
29:08.2,526,3.32E-09,9.27E-05,-0.000120408,450,450,450,450,0.002130069,0.001473677,-0.000213712,0.00122252,benign
29:09.3,527,3.24E-09,9.41E-05,-0.00027821,450,450,450,450,0.001482033,0.001664096,-0.000464006,-0.000478387,benign
29:10.3,528,3.34E-09,9.41E-05,-0.000205725,450,450,450,450,0.000170024,-0.001864645,-0.000273274,7.94E-05,benign
29:11.4,528,3.46E-09,9.59E-05,-0.000644952,450,450,450,450,0.001541394,-0.004832912,-0.001145289,-0.000654433,benign
29:12.4,527,3.22E-09,9.25E-05,-0.000291324,450,450,450,450,-0.000851191,-0.002010718,-0.000545062,-0.000394566,benign
29:13.5,533,3.04E-09,8.97E-05,-5.07E-05,450,450,450,450,0.000611287,0.002746203,-0.000134984,-0.000229567,benign
29:14.6,529.5,3.17E-09,9.01E-05,-0.000325934,450,450,450,450,-0.000685791,0.003048413,-0.000713152,0.00052944,benign
29:15.6,532,3.15E-09,9.01E-05,-0.000496997,450,450,450,450,0.00097087,0.005250986,-0.001175598,-0.000440919,benign
29:16.6,529,3.49E-09,9.49E-05,-0.000525038,450,450,450,450,-0.001451108,0.012453112,-0.001276141,0.00107206,benign
29:17.7,528,3.29E-09,9.06E-05,-0.000182796,450,450,450,450,0.000630643,0.00478361,-0.00057991,-0.000867746,benign
29:18.7,531,2.90E-09,8.47E-05,-0.000289876,450,450,450,450,-0.001148631,0.013162186,-0.000845897,0.000311767,benign
29:19.8,530,3.10E-09,9.20E-05,-0.000415756,450,450,450,450,-0.002160317,-0.00446828,-0.001134963,-0.001090202,benign
29:20.8,547,3.14E-09,9.26E-05,-0.000415331,450,450,450,450,9.74E-05,0.005368009,-0.001189026,-0.001731261,benign
30:02.8,576,3.01E-09,8.93E-05,-0.001358434,509.0952381,509.8333333,750,750,-0.000587099,0.005564953,-0.002922397,-0.000587092,benign
30:03.9,611,2.97E-09,9.07E-05,-0.001243807,635.3333333,633.2857143,750,750,0.001319366,0.005331453,-0.002674518,0.001489193,benign
30:04.9,607,1.74E-08,0.00011328,0.003598704,775,770.2619048,750,750,0.003867172,0.015985166,0.007337321,0.004050145,benign
30:06.0,600,1.55E-08,0.000119831,-0.005724277,784.9761905,792.452381,750,750,0.000757498,-7.15E-05,-0.011224193,0.000790159,benign
30:07.0,605,1.62E-08,0.000120867,-0.0057374,725.9047619,720.4761905,750,750,-0.01095825,-0.002916955,-0.012429698,-0.010868054,benign
30:08.1,603,1.46E-08,0.000126001,-0.0012765,733,733.7380952,750,750,-0.004597817,0.017177222,-0.004407113,-0.004597807,benign
30:09.1,604,1.24E-08,0.000121882,0.004594834,746.0714286,746.3809524,750,750,0.012810693,0.018856478,0.008252236,0.012810698,benign
30:10.2,603,1.21E-08,0.00011956,0.003509232,748.3809524,747.5714286,750,750,0.009325318,0.020798497,0.008188931,0.009368363,benign
30:11.2,602,1.30E-08,0.000120828,-0.001611341,779.8571429,781.6904762,750,750,-0.001451112,0.012290561,-0.00140775,-0.001450996,benign
30:12.3,607,1.39E-08,0.000119834,-0.006495151,747.5714286,744.0238095,750,750,-0.003338243,0.015365576,-0.011888152,-0.003338015,benign
30:13.3,605,1.72E-08,0.000131837,-0.008434668,744.9047619,745.5,750,750,-0.016402464,0.022895822,-0.01772594,-0.016402568,benign
30:14.4,604,1.53E-08,0.000119966,-0.00243683,747.0238095,744.5238095,750,750,-0.009946701,0.013976803,-0.007789897,-0.009947075,benign
30:15.4,609,1.28E-08,0.000110365,0.004168348,748.9285714,749.4285714,750,750,-0.001090199,0.033654391,0.00475688,-0.001072686,benign
30:16.5,608,1.28E-08,0.000115962,0.008145832,747.4761905,747.5,750,750,0.012007169,0.020764064,0.014385954,0.012065118,benign
30:17.5,606,1.30E-08,0.000112837,0.008375389,748.452381,748.2619048,750,750,0.017198443,0.025717641,0.017671541,0.017198634,benign
30:18.6,606,1.39E-08,0.000115866,0.001864664,750.2142857,748.7857143,750,750,0.00838106,0.024178311,0.006635857,0.008677308,benign
30:19.6,607,1.33E-08,0.000115611,-0.007906823,746.5,748.6190476,750,750,-0.007897451,0.022394312,-0.012966384,-0.007896892,benign
30:20.7,605,1.39E-08,0.00011745,-0.012854747,753.3333333,751.6904762,750,750,-0.01319035,0.005220452,-0.025634805,-0.013181815,benign
30:21.7,605,1.37E-08,0.000119572,-0.009187241,737.5952381,737.8333333,750,750,-0.014401288,-0.010459955,-0.021365682,-0.014096243,benign
30:22.8,603,1.40E-08,0.000123356,0.000205912,723.952381,724,750,750,-0.00367801,0.01027557,-0.004109795,-0.003393523,benign
30:23.8,607,1.51E-08,0.000127907,0.008204951,732.9761905,735.6904762,750,750,0.016528473,0.008911131,0.013917394,0.01554426,benign
30:24.9,603,1.71E-08,0.000126862,0.009200373,735.2380952,738.2380952,750,750,0.015478203,0.000500868,0.019299332,0.015478358,benign
30:26.0,603,1.50E-08,0.000116474,0.001957029,742.452381,741.5714286,750,750,0.00595247,0.017642705,0.007401382,0.005953042,benign
30:27.0,597,1.45E-08,0.000115672,-0.008600758,739.0714286,743.5714286,750,750,-0.002758186,0.000202875,-0.013848279,-0.002735025,benign
30:28.0,598,1.32E-08,0.000114862,-0.014415961,741,745.5952381,750,750,-0.017072541,-0.001959539,-0.027938045,-0.017072498,benign
30:29.1,602,1.16E-08,0.000110567,-0.011287371,743.2142857,743.4761905,750,750,-0.018098844,-0.003572873,-0.025300438,-0.018099206,benign
30:30.1,596,1.53E-08,0.000109944,-0.003183198,735.047619,750.6190476,750,750,-0.026724509,-0.001923919,-0.011710799,-0.026725216,benign
30:31.2,604,2.06E-07,0.000458725,-0.11650011,759.2857143,750.7619048,750,750,-0.113433892,0.020881454,-0.276931179,-0.113658022,benign
30:32.2,639,1.23E-07,0.000345503,-0.109819201,757.952381,753,750,750,-0.109990615,0.001171315,-0.276796697,-0.110204958,benign
30:33.3,655,8.69E-08,0.000267894,0.035223449,748.1428571,746.5,750,750,-0.026315763,0.109308776,-0.000387075,-0.025127408,benign
30:34.3,655,6.28E-08,0.000209339,0.04239972,745.5,745.4761905,750,750,0.188126218,0.241183445,0.066797995,0.188799269,benign
30:35.4,655,6.51E-08,0.000252546,-0.002663597,748.8095238,746.047619,750,750,0.142119774,0.24891855,0.051879397,0.142120759,benign
30:36.4,657,4.93E-08,0.000201454,-0.061274462,747.5714286,748.6190476,750,750,-0.019587006,0.156440829,-0.053985129,-0.019405755,benign
30:37.5,656,4.98E-08,0.00018953,-0.072375853,746.5,747.7142857,750,750,-0.119893271,0.001532327,-0.12393312,-0.11999044,benign
30:38.5,662,4.03E-08,0.000161132,-0.027205106,744.9761905,743.952381,750,750,-0.081842746,-0.043866284,-0.081322111,-0.082113508,benign
30:39.6,650,2.16E-08,0.000134096,-0.009857583,747.6190476,741.2142857,750,750,0.007313044,0.003665106,-0.05862842,0.007208914,benign
30:40.6,654,2.10E-08,0.000129948,-0.003698428,742.8571429,745.9761905,750,750,0.043852307,0.038190888,-0.028410476,0.044040799,benign
30:41.7,649,1.80E-08,0.000123169,0.001199904,746.8571429,742.7380952,750,750,0.02165959,0.099253188,-0.001028164,0.021247681,benign
30:42.8,653,1.66E-08,0.000124405,-0.004164705,746.3809524,740.9047619,750,750,0.005379369,0.110997533,-0.003784713,0.005585523,benign
30:43.8,620,1.30E-08,0.000112933,-0.01290824,748.4285714,747.3809524,750,750,-0.000925781,0.061332518,-0.024117151,-0.000925386,benign
30:44.8,602,1.42E-08,0.000117425,-0.018309687,743.9285714,745.047619,750,750,-0.011486702,0.051100978,-0.03911159,-0.01163649,benign
30:45.9,602,1.27E-08,0.00011425,-0.017361718,744.5238095,743.1666667,750,750,-0.018311529,0.103577415,-0.045185573,-0.018311473,benign
30:46.9,604,1.18E-08,0.000112982,-0.013689696,741.8333333,745.1666667,750,750,-0.004150147,0.122605035,-0.042753836,-0.004150292,benign
30:48.0,602,1.35E-08,0.000122662,-0.010043534,745.8095238,743.8333333,750,750,0.010016144,0.099589832,-0.031880574,0.009952074,benign
30:49.0,607,1.33E-08,0.000123846,-0.009908201,741.7857143,748.4285714,750,750,0.003803991,0.14905644,-0.02938006,0.003791045,benign
30:50.1,602,1.27E-08,0.000122737,-0.011027924,747.0714286,745.6190476,750,750,0.004567079,0.154087685,-0.032334597,0.004288553,benign
30:51.1,616,1.56E-08,0.000129741,-0.011589254,745.0952381,746.452381,750,750,0.00610133,0.103428787,-0.031096777,0.005556971,benign
30:52.2,606,1.48E-08,0.000123866,-0.012167459,743.0952381,744.2142857,750,750,-0.001713012,0.092978381,-0.031701455,-0.002055898,benign
30:53.2,610,1.30E-08,0.000116607,-0.013074364,747.7619048,748.6428571,750,750,0.005690776,0.072344694,-0.032265076,0.005477034,benign
30:54.3,607,1.19E-08,0.000112565,-0.013133273,745.9761905,745,750,750,0.001252755,0.05110538,-0.031067812,0.001308549,benign
30:55.3,602,1.07E-08,0.000113425,-0.012963393,744.047619,745.7142857,750,750,-0.009673685,0.085480159,-0.031926622,-0.009607291,benign
30:56.4,607,1.12E-08,0.000115608,-0.010842615,745.5238095,741.7857143,750,750,-0.00073671,0.091293188,-0.03074065,-0.000736758,benign
30:57.4,599,9.03E-09,0.000106036,-0.01056723,743.1428571,745,750,750,-0.005490384,0.11433878,-0.030231745,-0.005483982,benign
30:58.5,601,1.10E-08,0.000114323,-0.010878402,747.3809524,747.0238095,750,750,0.00580809,0.089532268,-0.030655614,0.005808014,benign
30:59.5,598,1.36E-08,0.000122162,-0.011150908,746.3809524,744.1904762,750,750,-0.000376683,0.120336829,-0.029669794,-0.000376718,benign
31:00.6,605,1.16E-08,0.000111676,-0.011953961,748.0952381,743.4761905,750,750,0.000728106,0.100433787,-0.032207107,0.000728108,benign
31:01.6,604,1.52E-08,0.000131564,-0.011007474,746.8571429,741.2857143,750,750,-0.003402166,0.089781839,-0.029115487,-0.003402164,benign
31:02.7,608,1.36E-08,0.000123743,-0.01048671,745.9285714,742.047619,750,750,-0.001146819,0.127083105,-0.029579102,-0.001491717,benign
31:03.7,609,1.42E-08,0.000122219,-0.012138689,745.3571429,743.7619048,750,750,0.006102163,0.098037322,-0.031490895,0.006136354,benign
31:04.8,596,1.37E-08,0.000117953,-0.013843465,745,748.6428571,750,750,-0.001373535,0.1100261,-0.032494534,-0.001373431,benign
31:05.8,600,1.26E-08,0.000114959,-0.011919105,745.0714286,744.4285714,750,750,-0.013338053,0.147715656,-0.031411243,-0.013338003,benign
31:06.9,601,1.11E-08,0.000106997,-0.011310986,743.8809524,746.6904762,750,750,0.005811903,0.129649983,-0.033225573,0.005754505,benign
31:07.9,606,1.60E-08,0.000122869,-0.011167052,745.4761905,746.2619048,750,750,0.00051087,0.118096297,-0.031692689,0.000510845,benign
31:09.0,605,1.30E-08,0.000113364,-0.010318094,745.6428571,744.7142857,750,750,0.001157112,0.141900228,-0.030786276,0.001157118,benign
31:10.0,602,1.47E-08,0.000116874,-0.011334653,744.5238095,746.9761905,750,750,-0.007871999,0.157937781,-0.033590367,-0.007868021,benign
31:11.1,607,1.29E-08,0.000113908,-0.011348165,743.4047619,744.2619048,750,750,0.002381592,0.173299332,-0.035988392,0.002381562,benign
31:12.1,600,1.31E-08,0.000117417,-0.011361851,744.7857143,745.8809524,750,750,0.004616318,0.117235158,-0.032282898,0.004616283,benign
31:13.2,603,1.72E-08,0.000131283,-0.012181881,743.2380952,745.2380952,750,750,0.004838085,0.121805333,-0.030998312,0.004838094,benign
31:14.2,606,1.53E-08,0.00012728,-0.013207345,744.0952381,744.3333333,750,750,-0.003872015,0.146820145,-0.035194521,-0.003871986,benign
31:15.3,605,1.44E-08,0.000130826,-0.013439818,743.5,744.6428571,750,750,0.004274213,0.133389111,-0.036793951,0.004088465,benign
31:16.3,602,1.92E-08,0.000145517,-0.011137813,746.9047619,745.4761905,750,750,0.001318152,0.116156167,-0.031040203,0.001781897,benign
31:17.4,605,1.70E-08,0.000131307,-0.011052328,744,746.3809524,750,750,0.006371473,0.098185513,-0.029153458,0.006706501,benign
31:18.5,605,1.37E-08,0.000123488,-0.009248891,748.6666667,745.5952381,750,750,-0.005861857,0.119134877,-0.024286925,-0.005549552,benign
31:19.5,604,1.34E-08,0.000115684,-0.010707621,743.1428571,747.0238095,750,750,-0.000441863,0.112524015,-0.030554429,-0.000441869,benign
31:20.5,605,1.14E-08,0.000114523,-0.011369144,747.1666667,744.8809524,750,750,0.004083915,0.085425216,-0.032347236,0.0049649,benign
31:21.6,603,1.25E-08,0.000117568,-0.011494021,747.4285714,748.2857143,750,750,0.000877707,0.060355476,-0.030444632,0.000877568,benign
31:22.6,594,1.25E-08,0.000117209,-0.009481757,744,745.2142857,750,750,-0.003433562,0.10488254,-0.026716664,-0.003433685,benign
31:23.7,599,1.42E-08,0.000122618,-0.00928971,745.5238095,746.7619048,750,750,0.003916121,0.101956517,-0.027887246,0.004182345,benign
31:24.7,597,1.51E-08,0.000116453,-0.010660356,744.0238095,743.452381,750,750,-0.003160157,0.099909364,-0.029139555,-0.003160193,benign
31:25.8,601,1.45E-08,0.000119378,-0.012484498,744.2380952,747.6428571,750,750,0.006134655,0.114360198,-0.031416504,0.006134705,benign
31:26.8,598,1.27E-08,0.000117463,-0.011521342,741.5238095,746.4285714,750,750,-0.014083187,0.187385887,-0.031675631,-0.013821222,benign
31:27.9,609,1.30E-08,0.000122528,-0.011949149,746.047619,743.2142857,750,750,0.008161402,0.153375845,-0.035073625,0.007692335,benign
31:28.9,605,1.11E-08,0.00011682,-0.011860099,744.9285714,745.7619048,750,750,-0.007351678,0.196072263,-0.034258398,-0.007011586,benign
31:30.0,606,1.25E-08,0.000122122,-0.011039543,746.8095238,745.1190476,750,750,0.002812152,0.203737245,-0.034310332,0.003025959,benign
31:31.0,608,1.31E-08,0.000118813,-0.010710112,745.5714286,744.2857143,750,750,-0.00017041,0.150813312,-0.031966624,-0.000170338,benign
31:32.1,598,4.43E-08,0.000153134,0.021803109,746.2380952,745.8095238,750,750,-0.014733618,0.188993406,0.039148408,-0.014733545,benign
31:33.1,607,3.60E-08,0.000143762,0.071661022,748.8809524,747.9285714,750,750,0.029445237,0.121506961,0.154431139,0.029768739,benign
31:34.2,613,2.82E-08,0.000136819,0.047180638,744,744.6428571,750,750,0.023091308,0.102460052,0.112654443,0.023372115,benign
31:35.2,652,3.04E-08,0.000136837,0.009209995,746.8809524,745.0238095,750,750,-0.008882832,0.085119038,0.031955647,-0.008489328,benign
31:36.3,656,2.12E-08,0.000123856,-0.00111859,741.2380952,743.2142857,750,750,-0.029680458,0.098535956,-0.001188954,-0.029632963,benign
31:37.3,650,2.88E-08,0.000134125,0.008835912,746.1190476,745.9047619,750,750,-0.021164561,0.060958151,0.00617735,-0.022190129,benign
31:38.4,651,3.88E-08,0.000144983,0.017067822,746.1904762,746.5952381,750,750,0.001141814,0.076728406,0.017838676,0.001350957,benign
31:39.4,635,1.55E-07,0.000367633,0.056766496,729.4285714,767.952381,750,750,-0.257649029,0.108722546,0.024547918,-0.257775113,benign
31:40.5,621,3.48E-07,0.000795256,0.06590624,754.2380952,746.2142857,750,750,0.180538649,0.155789119,-0.072038734,0.179974371,benign
31:41.5,656.5,3.01E-07,0.000762496,0.024729935,758.8333333,735.2380952,750,750,0.064337651,0.125934369,0.096390131,0.063849734,benign
31:42.6,651,1.13E-07,0.000357098,0.010689659,753.5714286,739.8333333,750,750,0.068911689,0.088808636,0.130991595,0.068908148,benign
31:43.6,656,7.04E-08,0.00026316,-0.021545601,750.9761905,748.047619,750,750,0.032214235,0.047563916,0.04316785,0.032401709,benign
31:44.7,656,6.50E-08,0.000236675,-0.020631228,740.2619048,757.2380952,750,750,-0.039684609,0.007188707,-0.04175751,-0.039926691,benign
31:45.7,656,5.90E-08,0.000210723,0.004117915,735.952381,751.5714286,750,750,-0.059698385,-0.000156832,-0.058765865,-0.060558594,benign
31:46.8,659,1.24E-07,0.000312275,0.01750052,765.7380952,750.7142857,750,750,-0.018352934,-0.012967229,-0.315326418,-0.017414652,benign
31:47.8,660,8.90E-08,0.000240879,0.033688884,752.1666667,751.3333333,750,750,-0.045963335,0.022927439,-0.184072631,-0.045864627,benign
31:48.9,661,4.59E-08,0.000170197,0.039900425,746.0952381,744.2857143,750,750,0.025103695,0.149056912,-0.013184105,0.02569479,benign
31:49.9,656,2.99E-08,0.000143978,0.011231075,747.7142857,743.9761905,750,750,0.063298673,0.197619052,0.0375119,0.062944708,benign
31:51.0,659,2.57E-08,0.00013927,-0.015155194,742.7380952,746.9761905,750,750,0.032393363,0.187388187,0.013264357,0.033102974,benign
31:52.0,658,2.10E-08,0.000129011,-0.018887372,745.2142857,744.3809524,750,750,-0.010331475,0.139165102,-0.032743184,-0.010331071,benign
31:53.1,622,1.75E-08,0.000118048,-0.004838114,746.547619,744.0238095,750,750,-0.031861848,0.102523772,-0.061818192,-0.032584296,benign
31:54.1,604,1.52E-08,0.000118167,0.009920707,742.5,742.7142857,750,750,-0.022070407,0.101950653,-0.053084882,-0.02260069,benign
31:55.2,601,1.12E-08,0.000112312,0.014526058,746.7857143,746.4761905,750,750,-0.000235401,0.093146997,-0.041689086,7.67E-05,benign
31:56.2,601,1.56E-08,0.000121809,0.009791312,746.7380952,748.0952381,750,750,0.013282737,0.095267598,-0.031331398,0.013282676,benign
31:57.3,602,1.80E-08,0.000132142,0.004885171,745.5,745.3095238,750,750,0.007670589,0.090319409,-0.02415791,0.007012343,benign
31:58.3,610,1.40E-08,0.000130099,0.000873462,746.1190476,745.2619048,750,750,-0.000296324,0.085427045,-0.027344431,-0.000242776,benign
31:59.4,605,1.40E-08,0.000126603,0.001829424,748.9047619,747.5,750,750,0.000233991,0.101027093,-0.032241456,0.000174501,benign
32:00.4,607,1.49E-08,0.000120642,0.004080579,744.3095238,745.8571429,750,750,-0.004021564,0.092240152,-0.036948451,-0.004021516,benign
32:01.5,604,1.36E-08,0.000122057,0.007371573,741.7857143,745.1904762,750,750,-0.001419172,0.097214059,-0.031450311,-0.001344473,benign
32:02.5,599.5,1.27E-08,0.000120511,0.007951431,745.5,744.5238095,750,750,-0.003603188,0.089848639,-0.034028433,-0.00360328,benign
32:03.6,607,1.12E-08,0.000114705,0.006346686,744.9761905,743.452381,750,750,0.002913878,0.084540873,-0.035318961,0.002913732,benign
32:04.6,605,1.19E-08,0.000118439,0.007233422,742.9761905,744.0714286,750,750,2.53E-05,0.10576649,-0.034278562,-0.000127754,benign
32:05.7,605,1.27E-08,0.000114067,0.007736248,744.2142857,744.2380952,750,750,-0.007989155,0.101842081,-0.032359759,-0.007989334,benign
32:06.7,600,1.21E-08,0.000115056,0.007419253,742.047619,746.3095238,750,750,0.005872064,0.093792346,-0.032462853,0.005865419,benign
32:07.8,605,1.22E-08,0.00011771,0.007413634,742.7380952,744.1666667,750,750,-0.000318375,0.098225895,-0.030351743,-0.000318493,benign
32:08.8,604,1.16E-08,0.000117912,0.005066181,745.5714286,748.2857143,750,750,0.002396938,0.109640596,-0.033787071,0.002540994,benign
32:09.9,609,3.79E-08,0.000141855,0.00632636,745.6190476,746.1904762,750,750,-0.000245568,0.111761576,0.039132727,-0.000627163,benign
32:11.0,605,3.30E-08,0.000156657,0.004249238,744.9047619,748.4047619,750,750,0.01427274,0.081721387,0.151681146,0.014633441,benign
32:12.0,628,2.46E-08,0.000149241,-0.005943791,744.5238095,745.5714286,750,750,0.022479375,0.106811672,0.120567738,0.022492774,benign
32:13.0,654,3.60E-08,0.000172805,-0.012881678,745.7142857,740.8809524,750,750,-0.0061004,0.088189682,0.039050365,-0.005645,benign
32:14.1,653,2.16E-08,0.000133572,-0.002194126,747.8333333,746.452381,750,750,-0.027431126,0.07958489,-0.001528609,-0.027794203,benign
32:15.1,653,2.46E-08,0.000133835,0.012521927,742.8333333,745.047619,750,750,-0.023929515,0.084289279,0.001060804,-0.024064262,benign
32:16.2,654,3.74E-08,0.000144339,0.019040697,744.8333333,745.8095238,750,750,-0.003528802,0.089635559,0.015547543,-0.002761942,benign
32:17.2,627,7.26E-08,0.000181846,0.014046009,747.3809524,746.3809524,750,750,0.030093192,0.075092726,-0.087218618,0.030092584,benign
32:18.3,604,9.64E-08,0.000238633,0.007037877,748.6666667,749.3333333,750,750,-0.007345101,0.041326277,-0.199515311,-0.00734602,benign
32:19.3,623,9.65E-08,0.000245272,0.0170205,746.1818182,748.1818182,750,750,-0.022322869,0.081958556,0.111111629,-0.022430128,benign
32:20.4,645,3.32E-08,0.000147072,0.01231519,749.8,745.95,750,750,0.036159398,0.094113957,0.133521942,0.036778867,benign
32:21.4,650,3.98E-08,0.000161404,-0.008390568,748.5,744.9047619,750,750,0.036097208,0.103964277,0.063248134,0.036642076,benign
32:22.5,650,4.93E-08,0.000191038,-0.015180362,744.8095238,745.8809524,750,750,-0.015810561,0.091690791,-0.008980033,-0.015783865,benign
32:23.5,654,2.91E-08,0.000151569,-7.30E-05,734.9545455,753.4545455,750,750,-0.049736377,0.111944866,-0.020400659,-0.048960034,benign
32:24.6,655,1.52E-07,0.000431278,0.027033771,749.1463415,730.5853659,731.7073171,731.7073171,-0.025047437,0.124373266,-0.261893343,-0.024711738,benign
32:25.6,650,1.01E-07,0.000356248,0.03998707,774.4878049,774.0243902,768.2926829,768.2926829,-0.072824979,0.132796678,-0.247183842,-0.073758459,benign
32:26.7,656,6.05E-08,0.000264911,0.044126174,745.2380952,744.547619,750,750,0.004029886,0.176692381,-0.026326623,0.004212382,benign
32:27.7,653,2.73E-08,0.000157126,0.01884754,727.4651163,725.3488372,732.5581395,732.5581395,0.057678718,0.184368583,0.016925718,0.058122988,benign
32:28.8,655,2.17E-08,0.00013871,-0.0044351,762.2682927,758.5609756,768.2926829,768.2926829,0.027886959,0.221762905,0.002616076,0.027331172,benign
32:29.8,650,1.92E-08,0.000133986,-0.007746006,727.3488372,729.8837209,732.5581395,732.5581395,-0.002168416,0.174748438,-0.033416297,-0.002250406,benign
32:30.9,618,1.76E-08,0.000126149,0.000874748,764.9767442,762.7209302,767.4418605,767.4418605,-0.015829312,0.146564334,-0.057863872,-0.015828959,benign
32:31.9,595,1.49E-08,0.000118583,0.010805509,744.325,744.975,750,750,-0.014696109,0.151032088,-0.053890011,-0.014695886,benign
32:33.0,596,1.47E-08,0.000117934,0.014212855,744.7272727,745.5681818,750,750,-0.000542756,0.15544537,-0.036827844,-0.000542643,benign
32:34.0,596,1.33E-08,0.000117888,0.012666849,747.55,741.25,750,750,0.00534211,0.149887466,-0.032169304,0.005342216,benign
32:35.1,593,1.38E-08,0.000117156,0.008245143,747.4761905,748.1666667,750,750,0.004640078,0.150040788,-0.027460137,0.004640276,benign
32:36.1,595,1.19E-08,0.000111419,0.008228775,745.0952381,744.9047619,750,750,0.002704971,0.142016044,-0.027270742,0.002651674,benign
32:37.2,590,1.26E-08,0.000115685,0.008843993,744.1818182,746.2727273,750,750,-0.006790423,0.159616796,-0.029688097,-0.006886621,benign
32:38.2,597,1.44E-08,0.00011679,0.012011335,745.425,743.825,750,750,-0.003791634,0.175640161,-0.028427062,-0.00373439,benign
32:39.3,596,1.30E-08,0.000120292,0.013785031,728.3488372,729.2093023,732.5581395,732.5581395,-0.002987838,0.172254733,-0.03013547,-0.002987976,benign
32:40.3,602,1.37E-08,0.000120561,0.013181134,763.4878049,761.4390244,768.2926829,768.2926829,0.001036757,0.171780458,-0.026419305,0.001093602,benign
32:41.4,604,1.29E-08,0.00012804,0.011972617,746.1904762,744.5238095,750,750,0.002958266,0.183404335,-0.027455699,0.002835066,benign
32:42.4,602,1.52E-08,0.00013389,0.009201462,741.047619,749.2142857,750,750,0.004460565,0.164676539,-0.029362999,0.004712316,benign
32:43.5,610,1.61E-08,0.000126405,0.010537883,745.8571429,743.3571429,750,750,-0.009011438,0.176805788,-0.029871944,-0.008422282,benign
32:44.5,608.5,1.65E-08,0.000123978,0.013427316,748.7142857,745.5,750,750,-0.00209352,0.198657144,-0.030006627,-0.001918147,benign
32:45.6,610,1.35E-08,0.000121268,0.012052768,744.1818182,747,750,750,0.010789041,0.153139142,-0.031965427,0.010714601,benign
32:46.7,608,1.38E-08,0.000118296,0.010070187,725.7073171,726.9512195,731.7073171,731.7073171,-0.004566477,0.148428466,-0.030765844,-0.004407448,benign
32:47.7,608,1.34E-08,0.000116863,0.010013521,761.9302326,762,767.4418605,767.4418605,0.003139418,0.155005255,-0.029726052,0.00323929,benign
32:48.7,604,1.24E-08,0.000119518,0.009564766,730.8536585,727.7073171,731.7073171,731.7073171,-0.00372797,0.140729273,-0.034435057,-0.003728099,benign
32:49.8,606,3.66E-08,0.000138511,0.010066488,761.7804878,764.5609756,768.2926829,768.2926829,-0.002975223,0.178743123,0.041830004,-0.002975309,benign
32:50.8,603,3.06E-08,0.00013221,-0.003455919,747.8095238,746.3809524,750,750,0.018703475,0.11312131,0.149283429,0.018756916,benign
32:51.9,628,2.47E-08,0.000130904,-0.009018681,748.5681818,745.7727273,750,750,0.018693508,0.119563181,0.105882963,0.019626112,benign
32:52.9,655,2.93E-08,0.000144626,-0.008333214,744.3571429,744.9285714,750,750,-0.005371128,0.134015728,0.02916203,-0.005820207,benign
32:54.0,655,2.03E-08,0.000125838,0.002735199,741.7619048,744.1904762,750,750,-0.021303296,0.130987786,-0.000331321,-0.022373956,benign
32:55.0,651,2.30E-08,0.000148577,0.013333469,744.05,744.9,750,750,-0.015400976,0.131885461,0.007951286,-0.016068038,benign
32:56.1,659,2.49E-08,0.000136195,0.016206898,744.5952381,747.5952381,750,750,0.002478135,0.123314223,0.018251607,0.001904775,benign
32:57.1,621,1.58E-07,0.000511061,0.041516143,733.6590909,766.1590909,750,750,-0.130326631,0.153037016,0.136861043,-0.130326852,benign
32:58.2,648,3.11E-07,0.000874369,0.051836818,732.6097561,727.0731707,731.7073171,731.7073171,0.319941496,0.242231043,0.056579823,0.319086689,benign
32:59.2,660,3.12E-07,0.000803391,-0.050679682,765.0487805,761.0243902,768.2926829,768.2926829,0.100604648,0.236407213,0.090453459,0.100879385,benign
33:00.3,659,2.48E-07,0.000536938,-0.069113962,766.9318182,727.6818182,750,750,0.075819251,0.140878442,0.137320349,0.075414829,benign
33:01.3,654,1.75E-07,0.00039266,0.05806436,753.875,753,750,750,0.052530163,0.063757911,-0.117202579,0.053760618,benign
33:02.4,660,1.33E-07,0.000293436,0.164565672,759.5454545,758.7727273,750,750,-0.052204633,-0.029757774,-0.331752786,-0.052965379,benign
33:03.5,656,7.13E-08,0.000215089,0.059934505,745.725,742.9,750,750,-0.104343966,-0.051595733,-0.119890761,-0.104364171,benign
33:04.5,657,3.09E-08,0.000145004,0.021608314,745.5952381,745.0952381,750,750,0.004139877,0.058400798,-0.04318851,0.003727047,benign
33:05.5,654,2.70E-08,0.000140232,-0.006144847,743.7142857,744.547619,750,750,0.070463851,0.136966327,0.01227001,0.071004523,benign
33:06.6,653,2.76E-08,0.000136696,-0.000844077,746.7727273,748.1136364,750,750,0.054450248,0.071164374,0.001676727,0.053971346,benign
33:07.6,647,1.94E-08,0.000120012,0.02014438,743.8809524,744.6904762,750,750,-0.00310006,0.014358189,-0.040365755,-0.002605657,benign
33:08.7,604,2.10E-08,0.000125394,0.039715032,746.1904762,745.6190476,750,750,-0.029130422,-0.03526764,-0.079511722,-0.029387083,benign
